"","Time","rep","exp","variable","value","value_J","csum","strain","inoc","drytime"
"8521",10.75,30,"a","C5",35.63858,0.002474902,0.06047584,"SAC042W",3,0
"8522",11,30,"a","C5",33.82781,0.002349153,0.06282499,"SAC042W",3,0
"8523",11.25,30,"a","C5",32.22313,0.002237718,0.06506271,"SAC042W",3,0
"8524",11.5,30,"a","C5",29.85319,0.002073138,0.06713585,"SAC042W",3,0
"8525",11.75,30,"a","C5",28.00139,0.001944541,0.06908039,"SAC042W",3,0
"8526",12,30,"a","C5",27.39149,0.001902187,0.07098258,"SAC042W",3,0
"8527",12.25,30,"a","C5",26.55369,0.001844006,0.07282658,"SAC042W",3,0
"8528",12.5,30,"a","C5",24.46142,0.00169871,0.07452529,"SAC042W",3,0
"8529",12.75,30,"a","C5",23.13557,0.001606637,0.07613193,"SAC042W",3,0
"8530",13,30,"a","C5",22.24744,0.001544961,0.07767689,"SAC042W",3,0
"8531",13.25,30,"a","C5",20.85174,0.001448037,0.07912493,"SAC042W",3,0
"8532",13.5,30,"a","C5",19.88407,0.001380838,0.08050577,"SAC042W",3,0
"8533",13.75,30,"a","C5",19.11751,0.001327605,0.08183337,"SAC042W",3,0
"8534",14,30,"a","C5",18.62282,0.001293251,0.08312662,"SAC042W",3,0
"8535",14.25,30,"a","C5",17.47226,0.001213351,0.08433997,"SAC042W",3,0
"8536",14.5,30,"a","C5",16.69339,0.001159263,0.08549924,"SAC042W",3,0
"8537",14.75,30,"a","C5",16.19311,0.001124521,0.08662376,"SAC042W",3,0
"8538",15,30,"a","C5",15.52803,0.001078335,0.08770209,"SAC042W",3,0
"8539",15.25,30,"a","C5",15.13714,0.00105119,0.08875328,"SAC042W",3,0
"8540",15.5,30,"a","C5",14.69137,0.001020234,0.08977352,"SAC042W",3,0
"8541",15.75,30,"a","C5",14.39277,0.0009994982,0.09077302,"SAC042W",3,0
"8542",16,30,"a","C5",13.93866,0.0009679627,0.09174098,"SAC042W",3,0
"8543",16.25,30,"a","C5",13.45862,0.0009346266,0.09267561,"SAC042W",3,0
"8544",16.5,30,"a","C5",13.02219,0.0009043191,0.09357992,"SAC042W",3,0
"8545",16.75,30,"a","C5",12.55192,0.0008716611,0.09445159,"SAC042W",3,0
"8546",17,30,"a","C5",12.25211,0.000850841,0.09530243,"SAC042W",3,0
"8547",17.25,30,"a","C5",11.94883,0.0008297796,0.09613221,"SAC042W",3,0
"8548",17.5,30,"a","C5",11.65382,0.000809293,0.0969415,"SAC042W",3,0
"8549",17.75,30,"a","C5",11.36385,0.0007891561,0.09773066,"SAC042W",3,0
"8550",18,30,"a","C5",11.13626,0.0007733513,0.09850401,"SAC042W",3,0
"8551",18.25,30,"a","C5",10.88198,0.0007556931,0.0992597,"SAC042W",3,0
"8552",18.5,30,"a","C5",10.66183,0.0007404047,0.1000001,"SAC042W",3,0
"8553",18.75,30,"a","C5",10.49798,0.0007290263,0.1007291,"SAC042W",3,0
"8554",19,30,"a","C5",10.2859,0.0007142985,0.1014434,"SAC042W",3,0
"8555",19.25,30,"a","C5",10.04835,0.000697802,0.1021412,"SAC042W",3,0
"8556",19.5,30,"a","C5",9.80498,0.0006809014,0.1028221,"SAC042W",3,0
"8557",19.75,30,"a","C5",9.655464,0.0006705183,0.1034927,"SAC042W",3,0
"8558",20,30,"a","C5",9.502766,0.0006599143,0.1041526,"SAC042W",3,0
"8559",20.25,30,"a","C5",9.423193,0.0006543884,0.104807,"SAC042W",3,0
"8560",20.5,30,"a","C5",9.312588,0.0006467075,0.1054537,"SAC042W",3,0
"8561",20.75,30,"a","C5",9.222021,0.0006404181,0.1060941,"SAC042W",3,0
"8562",21,30,"a","C5",9.170195,0.0006368191,0.1067309,"SAC042W",3,0
"8563",21.25,30,"a","C5",9.104201,0.0006322362,0.1073631,"SAC042W",3,0
"8564",21.5,30,"a","C5",9.057418,0.0006289873,0.1079921,"SAC042W",3,0
"8565",21.75,30,"a","C5",9.008513,0.0006255912,0.1086177,"SAC042W",3,0
"8566",22,30,"a","C5",8.90844,0.0006186417,0.1092364,"SAC042W",3,0
"8567",22.25,30,"a","C5",8.869132,0.000615912,0.1098523,"SAC042W",3,0
"8568",22.5,30,"a","C5",8.79994,0.0006111069,0.1104634,"SAC042W",3,0
"8569",22.75,30,"a","C5",8.700564,0.0006042059,0.1110676,"SAC042W",3,0
"8570",23,30,"a","C5",8.661923,0.0006015224,0.1116691,"SAC042W",3,0
"8571",23.25,30,"a","C5",8.547153,0.0005935523,0.1122627,"SAC042W",3,0
"8572",0.75,30,"b","C5",2.094193,0.0001454301,0.0001454301,"SAC042W",3,24
"8573",1,30,"b","C5",-0.434596,-3.018028e-05,0.0001152498,"SAC042W",3,24
"8574",1.25,30,"b","C5",-0.2083368,-1.446783e-05,0.0001007819,"SAC042W",3,24
"8575",1.5,30,"b","C5",-0.07952402,-5.522501e-06,9.525945e-05,"SAC042W",3,24
"8576",1.75,30,"b","C5",-0.0615841,-4.276674e-06,9.098278e-05,"SAC042W",3,24
"8577",2,30,"b","C5",-0.04235521,-2.941334e-06,8.804144e-05,"SAC042W",3,24
"8578",2.25,30,"b","C5",-0.09700156,-6.736219e-06,8.130522e-05,"SAC042W",3,24
"8579",2.5,30,"b","C5",-0.02085771,-1.448452e-06,7.985677e-05,"SAC042W",3,24
"8580",2.75,30,"b","C5",0.07736568,5.372617e-06,8.522939e-05,"SAC042W",3,24
"8581",3,30,"b","C5",0.1951246,1.355032e-05,9.877971e-05,"SAC042W",3,24
"8582",3.25,30,"b","C5",0.3172853,2.20337e-05,0.0001208134,"SAC042W",3,24
"8583",3.5,30,"b","C5",0.5720667,3.972686e-05,0.0001605403,"SAC042W",3,24
"8584",3.75,30,"b","C5",0.8935586,6.205268e-05,0.0002225929,"SAC042W",3,24
"8585",4,30,"b","C5",1.376268,9.55742e-05,0.0003181671,"SAC042W",3,24
"8586",4.25,30,"b","C5",2.065425,0.0001434323,0.0004615994,"SAC042W",3,24
"8587",4.5,30,"b","C5",2.96753,0.0002060784,0.0006676779,"SAC042W",3,24
"8588",4.75,30,"b","C5",4.273014,0.0002967371,0.000964415,"SAC042W",3,24
"8589",5,30,"b","C5",5.849143,0.0004061905,0.001370605,"SAC042W",3,24
"8590",5.25,30,"b","C5",7.369233,0.0005117523,0.001882358,"SAC042W",3,24
"8591",5.5,30,"b","C5",9.161657,0.0006362262,0.002518584,"SAC042W",3,24
"8592",5.75,30,"b","C5",11.44523,0.0007948073,0.003313391,"SAC042W",3,24
"8593",6,30,"b","C5",14.47886,0.001005476,0.004318868,"SAC042W",3,24
"8594",6.25,30,"b","C5",18.25036,0.001267386,0.005586253,"SAC042W",3,24
"8595",6.5,30,"b","C5",23.06626,0.001601823,0.007188077,"SAC042W",3,24
"8596",6.75,30,"b","C5",28.15116,0.001954942,0.009143019,"SAC042W",3,24
"8597",7,30,"b","C5",33.16843,0.002303363,0.01144638,"SAC042W",3,24
"8598",7.25,30,"b","C5",38.00001,0.00263889,0.01408527,"SAC042W",3,24
"8599",7.5,30,"b","C5",42.96775,0.002983871,0.01706914,"SAC042W",3,24
"8600",7.75,30,"b","C5",46.25628,0.003212242,0.02028138,"SAC042W",3,24
"8601",8,30,"b","C5",49.12057,0.003411151,0.02369254,"SAC042W",3,24
"8602",8.25,30,"b","C5",50.73054,0.003522954,0.02721549,"SAC042W",3,24
"8603",8.5,30,"b","C5",51.28925,0.003561754,0.03077724,"SAC042W",3,24
"8604",8.75,30,"b","C5",49.17625,0.003415017,0.03419226,"SAC042W",3,24
"8605",9,30,"b","C5",47.03216,0.003266122,0.03745838,"SAC042W",3,24
"8606",9.25,30,"b","C5",44.89745,0.003117879,0.04057626,"SAC042W",3,24
"8607",9.5,30,"b","C5",43.42434,0.003015579,0.04359184,"SAC042W",3,24
"8608",9.75,30,"b","C5",41.4183,0.002876271,0.04646811,"SAC042W",3,24
"8609",10,30,"b","C5",40.0214,0.002779264,0.04924738,"SAC042W",3,24
"8610",10.25,30,"b","C5",38.63899,0.002683263,0.05193064,"SAC042W",3,24
"8611",10.5,30,"b","C5",36.5989,0.00254159,0.05447223,"SAC042W",3,24
"8612",10.75,30,"b","C5",34.5208,0.002397277,0.05686951,"SAC042W",3,24
"8613",11,30,"b","C5",32.93437,0.002287109,0.05915662,"SAC042W",3,24
"8614",11.25,30,"b","C5",30.56568,0.002122616,0.06127923,"SAC042W",3,24
"8615",11.5,30,"b","C5",28.49389,0.001978742,0.06325797,"SAC042W",3,24
"8616",11.75,30,"b","C5",26.23573,0.001821925,0.0650799,"SAC042W",3,24
"8617",12,30,"b","C5",24.45906,0.001698546,0.06677845,"SAC042W",3,24
"8618",12.25,30,"b","C5",22.85687,0.001587283,0.06836573,"SAC042W",3,24
"8619",12.5,30,"b","C5",21.47032,0.001490994,0.06985672,"SAC042W",3,24
"8620",12.75,30,"b","C5",20.30602,0.001410141,0.07126686,"SAC042W",3,24
"8621",13,30,"b","C5",18.98968,0.001318728,0.07258559,"SAC042W",3,24
"8622",13.25,30,"b","C5",17.48945,0.001214545,0.07380014,"SAC042W",3,24
"8623",13.5,30,"b","C5",16.86674,0.001171302,0.07497144,"SAC042W",3,24
"8624",13.75,30,"b","C5",16.51194,0.001146663,0.0761181,"SAC042W",3,24
"8625",14,30,"b","C5",15.58629,0.001082381,0.07720048,"SAC042W",3,24
"8626",14.25,30,"b","C5",15.15065,0.001052128,0.07825261,"SAC042W",3,24
"8627",14.5,30,"b","C5",14.12472,0.0009808832,0.07923349,"SAC042W",3,24
"8628",14.75,30,"b","C5",13.42959,0.0009326104,0.0801661,"SAC042W",3,24
"8629",15,30,"b","C5",12.80975,0.0008895657,0.08105567,"SAC042W",3,24
"8630",15.25,30,"b","C5",12.34824,0.0008575165,0.08191319,"SAC042W",3,24
"8631",15.5,30,"b","C5",12.05488,0.0008371445,0.08275033,"SAC042W",3,24
"8632",15.75,30,"b","C5",11.73253,0.0008147593,0.08356509,"SAC042W",3,24
"8633",16,30,"b","C5",11.45844,0.0007957252,0.08436082,"SAC042W",3,24
"8634",16.25,30,"b","C5",11.17273,0.000775884,0.0851367,"SAC042W",3,24
"8635",16.5,30,"b","C5",10.92911,0.0007589663,0.08589567,"SAC042W",3,24
"8636",16.75,30,"b","C5",10.33086,0.0007174209,0.08661309,"SAC042W",3,24
"8637",17,30,"b","C5",10.01015,0.0006951491,0.08730824,"SAC042W",3,24
"8638",17.25,30,"b","C5",9.718699,0.0006749097,0.08798315,"SAC042W",3,24
"8639",17.5,30,"b","C5",9.461952,0.00065708,0.08864023,"SAC042W",3,24
"8640",17.75,30,"b","C5",9.24804,0.000642225,0.08928245,"SAC042W",3,24
"8641",18,30,"b","C5",9.02056,0.0006264278,0.08990888,"SAC042W",3,24
"8642",18.25,30,"b","C5",8.758896,0.0006082567,0.09051713,"SAC042W",3,24
"8643",18.5,30,"b","C5",8.567185,0.0005949434,0.09111208,"SAC042W",3,24
"8644",18.75,30,"b","C5",8.355039,0.000580211,0.09169229,"SAC042W",3,24
"8645",19,30,"b","C5",8.153009,0.0005661812,0.09225847,"SAC042W",3,24
"8646",19.25,30,"b","C5",8.008065,0.0005561156,0.09281459,"SAC042W",3,24
"8647",19.5,30,"b","C5",7.825323,0.0005434252,0.09335801,"SAC042W",3,24
"8648",19.75,30,"b","C5",7.665254,0.0005323093,0.09389032,"SAC042W",3,24
"8649",20,30,"b","C5",7.478179,0.000519318,0.09440964,"SAC042W",3,24
"8650",20.25,30,"b","C5",7.300486,0.0005069782,0.09491662,"SAC042W",3,24
"8651",20.5,30,"b","C5",7.199796,0.0004999858,0.0954166,"SAC042W",3,24
"8652",20.75,30,"b","C5",7.135634,0.0004955301,0.09591213,"SAC042W",3,24
"8653",21,30,"b","C5",7.011266,0.0004868935,0.09639903,"SAC042W",3,24
"8654",0.75,30,"c","C5",4.189479,0.000290936,0.000290936,"SAC042W",3,168
"8655",1,30,"c","C5",0.7655442,5.316279e-05,0.0003440988,"SAC042W",3,168
"8656",1.25,30,"c","C5",0.3492886,2.425616e-05,0.000368355,"SAC042W",3,168
"8657",1.5,30,"c","C5",0.0843486,5.857542e-06,0.0003742125,"SAC042W",3,168
"8658",1.75,30,"c","C5",-0.1272624,-8.837668e-06,0.0003653749,"SAC042W",3,168
"8659",2,30,"c","C5",-0.3845449,-2.67045e-05,0.0003386704,"SAC042W",3,168
"8660",2.25,30,"c","C5",-0.464133,-3.223146e-05,0.0003064389,"SAC042W",3,168
"8661",2.5,30,"c","C5",-0.6075322,-4.218973e-05,0.0002642492,"SAC042W",3,168
"8662",2.75,30,"c","C5",-0.6525326,-4.531477e-05,0.0002189344,"SAC042W",3,168
"8663",3,30,"c","C5",-0.6801081,-4.722973e-05,0.0001717047,"SAC042W",3,168
"8664",3.25,30,"c","C5",-0.6860957,-4.764553e-05,0.0001240591,"SAC042W",3,168
"8665",3.5,30,"c","C5",-0.650499,-4.517354e-05,7.88856e-05,"SAC042W",3,168
"8666",3.75,30,"c","C5",-0.6485675,-4.503941e-05,3.384619e-05,"SAC042W",3,168
"8667",4,30,"c","C5",-0.4930081,-3.423667e-05,-3.904803e-07,"SAC042W",3,168
"8668",4.25,30,"c","C5",-0.3497337,-2.428707e-05,-2.467755e-05,"SAC042W",3,168
"8669",4.5,30,"c","C5",-0.1135695,-7.886769e-06,-3.256431e-05,"SAC042W",3,168
"8670",4.75,30,"c","C5",0.2331202,1.61889e-05,-1.637541e-05,"SAC042W",3,168
"8671",5,30,"c","C5",0.7001448,4.862117e-05,3.224575e-05,"SAC042W",3,168
"8672",5.25,30,"c","C5",1.529369,0.0001062062,0.0001384519,"SAC042W",3,168
"8673",5.5,30,"c","C5",2.846436,0.0001976692,0.0003361211,"SAC042W",3,168
"8674",5.75,30,"c","C5",4.74545,0.0003295451,0.0006656662,"SAC042W",3,168
"8675",6,30,"c","C5",6.949391,0.0004825966,0.001148263,"SAC042W",3,168
"8676",6.25,30,"c","C5",9.009736,0.0006256761,0.001773939,"SAC042W",3,168
"8677",6.5,30,"c","C5",11.05103,0.0007674328,0.002541372,"SAC042W",3,168
"8678",6.75,30,"c","C5",13.81382,0.0009592931,0.003500665,"SAC042W",3,168
"8679",7,30,"c","C5",17.22029,0.001195854,0.004696518,"SAC042W",3,168
"8680",7.25,30,"c","C5",21.12949,0.001467326,0.006163844,"SAC042W",3,168
"8681",7.5,30,"c","C5",25.61227,0.00177863,0.007942474,"SAC042W",3,168
"8682",7.75,30,"c","C5",30.54805,0.002121393,0.01006387,"SAC042W",3,168
"8683",8,30,"c","C5",35.59072,0.002471578,0.01253544,"SAC042W",3,168
"8684",8.25,30,"c","C5",41.32397,0.00286972,0.01540516,"SAC042W",3,168
"8685",8.5,30,"c","C5",46.63851,0.003238785,0.01864395,"SAC042W",3,168
"8686",8.75,30,"c","C5",50.39708,0.003499797,0.02214375,"SAC042W",3,168
"8687",9,30,"c","C5",52.76914,0.003664524,0.02580827,"SAC042W",3,168
"8688",9.25,30,"c","C5",54.04032,0.0037528,0.02956107,"SAC042W",3,168
"8689",9.5,30,"c","C5",52.98537,0.00367954,0.03324061,"SAC042W",3,168
"8690",9.75,30,"c","C5",51.49505,0.003576045,0.03681666,"SAC042W",3,168
"8691",10,30,"c","C5",49.70816,0.003451955,0.04026861,"SAC042W",3,168
"8692",10.25,30,"c","C5",47.55503,0.003302433,0.04357104,"SAC042W",3,168
"8693",10.5,30,"c","C5",44.98973,0.003124287,0.04669533,"SAC042W",3,168
"8694",10.75,30,"c","C5",42.25569,0.002934423,0.04962975,"SAC042W",3,168
"8695",11,30,"c","C5",40.14872,0.002788106,0.05241786,"SAC042W",3,168
"8696",11.25,30,"c","C5",37.52756,0.002606081,0.05502394,"SAC042W",3,168
"8697",11.5,30,"c","C5",35.17771,0.002442896,0.05746684,"SAC042W",3,168
"8698",11.75,30,"c","C5",33.69539,0.002339957,0.05980679,"SAC042W",3,168
"8699",12,30,"c","C5",31.86399,0.002212777,0.06201957,"SAC042W",3,168
"8700",12.25,30,"c","C5",30.21107,0.002097991,0.06411756,"SAC042W",3,168
"8701",12.5,30,"c","C5",28.99582,0.002013599,0.06613116,"SAC042W",3,168
"8702",12.75,30,"c","C5",27.30565,0.001896226,0.06802739,"SAC042W",3,168
"8703",13,30,"c","C5",25.37758,0.001762332,0.06978972,"SAC042W",3,168
"8704",13.25,30,"c","C5",23.76824,0.001650572,0.07144029,"SAC042W",3,168
"8705",13.5,30,"c","C5",22.36067,0.001552824,0.07299311,"SAC042W",3,168
"8706",13.75,30,"c","C5",21.34617,0.001482373,0.07447549,"SAC042W",3,168
"8707",14,30,"c","C5",20.45069,0.001420187,0.07589567,"SAC042W",3,168
"8708",14.25,30,"c","C5",19.80673,0.001375468,0.07727114,"SAC042W",3,168
"8709",14.5,30,"c","C5",19.48856,0.001353372,0.07862451,"SAC042W",3,168
"8710",14.75,30,"c","C5",18.99585,0.001319156,0.07994367,"SAC042W",3,168
"8711",15,30,"c","C5",18.59583,0.001291377,0.08123505,"SAC042W",3,168
"8712",15.25,30,"c","C5",18.24954,0.001267329,0.08250238,"SAC042W",3,168
"8713",15.5,30,"c","C5",17.6218,0.001223736,0.08372611,"SAC042W",3,168
"8714",15.75,30,"c","C5",16.93984,0.001176378,0.08490249,"SAC042W",3,168
"8715",16,30,"c","C5",16.27626,0.001130296,0.08603279,"SAC042W",3,168
"8716",16.25,30,"c","C5",15.55761,0.001080389,0.08711318,"SAC042W",3,168
"8717",16.5,30,"c","C5",14.93036,0.001036831,0.08815001,"SAC042W",3,168
"8718",16.75,30,"c","C5",14.66248,0.001018228,0.08916823,"SAC042W",3,168
"8719",17,30,"c","C5",14.26081,0.0009903343,0.09015857,"SAC042W",3,168
"8720",17.25,30,"c","C5",13.93987,0.0009680467,0.09112662,"SAC042W",3,168
"8721",17.5,30,"c","C5",13.50643,0.0009379469,0.09206456,"SAC042W",3,168
"8722",17.75,30,"c","C5",13.14432,0.0009127997,0.09297736,"SAC042W",3,168
"8723",18,30,"c","C5",12.69225,0.0008814061,0.09385877,"SAC042W",3,168
"8724",18.25,30,"c","C5",12.43137,0.0008632896,0.09472206,"SAC042W",3,168
"8725",18.5,30,"c","C5",12.2503,0.0008507149,0.09557277,"SAC042W",3,168
"8726",18.75,30,"c","C5",12.11695,0.0008414549,0.09641423,"SAC042W",3,168
"8727",19,30,"c","C5",11.83024,0.0008215445,0.09723577,"SAC042W",3,168
"8728",19.25,30,"c","C5",11.59827,0.0008054352,0.09804121,"SAC042W",3,168
"8729",19.5,30,"c","C5",11.34121,0.000787584,0.09882879,"SAC042W",3,168
"8730",19.75,30,"c","C5",11.09134,0.0007702322,0.09959902,"SAC042W",3,168
"8731",20,30,"c","C5",10.79335,0.0007495384,0.1003486,"SAC042W",3,168
"8732",20.25,30,"c","C5",10.54273,0.0007321339,0.1010807,"SAC042W",3,168
"8733",20.5,30,"c","C5",10.21766,0.0007095598,0.1017903,"SAC042W",3,168
"8734",20.75,30,"c","C5",9.895292,0.0006871731,0.1024774,"SAC042W",3,168
"8735",21,30,"c","C5",9.611058,0.0006674346,0.1031449,"SAC042W",3,168
"8736",21.25,30,"c","C5",9.360162,0.0006500113,0.1037949,"SAC042W",3,168
"8737",21.5,30,"c","C5",9.128827,0.0006339463,0.1044288,"SAC042W",3,168
"8738",21.75,30,"c","C5",8.952608,0.0006217089,0.1050505,"SAC042W",3,168
"8739",22,30,"c","C5",8.807576,0.0006116372,0.1056622,"SAC042W",3,168
"8740",22.25,30,"c","C5",8.670045,0.0006020865,0.1062643,"SAC042W",3,168
"8741",22.5,30,"c","C5",8.496977,0.0005900679,0.1068543,"SAC042W",3,168
"8742",22.75,30,"c","C5",8.317078,0.0005775749,0.1074319,"SAC042W",3,168
"8743",0.75,31,"a","C5",1.060561,7.365006e-05,7.365006e-05,"SAC042W",3,0
"8744",1,31,"a","C5",-1.212905,-8.422955e-05,-1.057949e-05,"SAC042W",3,0
"8745",1.25,31,"a","C5",-0.7472439,-5.189194e-05,-6.247143e-05,"SAC042W",3,0
"8746",1.5,31,"a","C5",-0.6075579,-4.219152e-05,-0.0001046629,"SAC042W",3,0
"8747",1.75,31,"a","C5",-0.5803711,-4.030355e-05,-0.0001449665,"SAC042W",3,0
"8748",2,31,"a","C5",-0.5220239,-3.625166e-05,-0.0001812182,"SAC042W",3,0
"8749",2.25,31,"a","C5",-0.5065316,-3.517581e-05,-0.000216394,"SAC042W",3,0
"8750",2.5,31,"a","C5",-0.4008922,-2.783974e-05,-0.0002442337,"SAC042W",3,0
"8751",2.75,31,"a","C5",-0.2477682,-1.720612e-05,-0.0002614398,"SAC042W",3,0
"8752",3,31,"a","C5",-0.1410163,-9.792799e-06,-0.0002712326,"SAC042W",3,0
"8753",3.25,31,"a","C5",0.07146039,4.962527e-06,-0.0002662701,"SAC042W",3,0
"8754",3.5,31,"a","C5",0.3420916,2.375636e-05,-0.0002425137,"SAC042W",3,0
"8755",3.75,31,"a","C5",0.7369117,5.117442e-05,-0.0001913393,"SAC042W",3,0
"8756",4,31,"a","C5",1.340968,9.312278e-05,-9.821653e-05,"SAC042W",3,0
"8757",4.25,31,"a","C5",2.174964,0.0001510392,5.282266e-05,"SAC042W",3,0
"8758",4.5,31,"a","C5",3.537207,0.0002456394,0.0002984621,"SAC042W",3,0
"8759",4.75,31,"a","C5",5.176887,0.000359506,0.0006579681,"SAC042W",3,0
"8760",5,31,"a","C5",6.969189,0.0004839714,0.00114194,"SAC042W",3,0
"8761",5.25,31,"a","C5",8.496556,0.0005900386,0.001731978,"SAC042W",3,0
"8762",5.5,31,"a","C5",11.11648,0.000771978,0.002503956,"SAC042W",3,0
"8763",5.75,31,"a","C5",14.36279,0.0009974157,0.003501372,"SAC042W",3,0
"8764",6,31,"a","C5",18.3746,0.001276014,0.004777386,"SAC042W",3,0
"8765",6.25,31,"a","C5",22.91851,0.001591563,0.006368949,"SAC042W",3,0
"8766",6.5,31,"a","C5",27.58066,0.001915324,0.008284273,"SAC042W",3,0
"8767",6.75,31,"a","C5",32.83131,0.002279952,0.01056422,"SAC042W",3,0
"8768",7,31,"a","C5",38.93941,0.002704126,0.01326835,"SAC042W",3,0
"8769",7.25,31,"a","C5",44.61175,0.003098038,0.01636639,"SAC042W",3,0
"8770",7.5,31,"a","C5",49.32088,0.003425061,0.01979145,"SAC042W",3,0
"8771",7.75,31,"a","C5",52.59232,0.003652245,0.02344369,"SAC042W",3,0
"8772",8,31,"a","C5",54.56925,0.003789531,0.02723323,"SAC042W",3,0
"8773",8.25,31,"a","C5",54.60165,0.003791781,0.03102501,"SAC042W",3,0
"8774",8.5,31,"a","C5",53.14942,0.003690932,0.03471594,"SAC042W",3,0
"8775",8.75,31,"a","C5",49.66798,0.003449166,0.0381651,"SAC042W",3,0
"8776",9,31,"a","C5",47.56582,0.003303182,0.04146829,"SAC042W",3,0
"8777",9.25,31,"a","C5",45.80109,0.003180632,0.04464892,"SAC042W",3,0
"8778",9.5,31,"a","C5",44.17725,0.003067865,0.04771678,"SAC042W",3,0
"8779",9.75,31,"a","C5",43.26521,0.003004528,0.05072131,"SAC042W",3,0
"8780",10,31,"a","C5",40.99619,0.002846958,0.05356827,"SAC042W",3,0
"8781",10.25,31,"a","C5",39.1696,0.002720111,0.05628838,"SAC042W",3,0
"8782",10.5,31,"a","C5",36.50734,0.002535232,0.05882361,"SAC042W",3,0
"8783",10.75,31,"a","C5",33.63411,0.002335702,0.06115931,"SAC042W",3,0
"8784",11,31,"a","C5",32.05161,0.002225806,0.06338512,"SAC042W",3,0
"8785",11.25,31,"a","C5",31.13815,0.002162372,0.06554749,"SAC042W",3,0
"8786",11.5,31,"a","C5",28.47568,0.001977478,0.06752497,"SAC042W",3,0
"8787",11.75,31,"a","C5",27.48249,0.001908506,0.06943348,"SAC042W",3,0
"8788",12,31,"a","C5",26.54894,0.001843676,0.07127715,"SAC042W",3,0
"8789",12.25,31,"a","C5",24.6779,0.001713743,0.07299089,"SAC042W",3,0
"8790",12.5,31,"a","C5",24.78978,0.001721512,0.07471241,"SAC042W",3,0
"8791",12.75,31,"a","C5",23.96509,0.001664242,0.07637665,"SAC042W",3,0
"8792",13,31,"a","C5",23.36308,0.001622436,0.07799909,"SAC042W",3,0
"8793",13.25,31,"a","C5",23.65053,0.001642398,0.07964148,"SAC042W",3,0
"8794",13.5,31,"a","C5",22.32525,0.001550365,0.08119185,"SAC042W",3,0
"8795",13.75,31,"a","C5",21.08984,0.001464572,0.08265642,"SAC042W",3,0
"8796",14,31,"a","C5",20.05852,0.001392953,0.08404937,"SAC042W",3,0
"8797",14.25,31,"a","C5",18.30545,0.001271212,0.08532059,"SAC042W",3,0
"8798",14.5,31,"a","C5",17.13241,0.001189751,0.08651034,"SAC042W",3,0
"8799",14.75,31,"a","C5",16.36555,0.001136497,0.08764683,"SAC042W",3,0
"8800",15,31,"a","C5",15.47492,0.001074648,0.08872148,"SAC042W",3,0
"8801",15.25,31,"a","C5",14.49894,0.001006871,0.08972835,"SAC042W",3,0
"8802",15.5,31,"a","C5",13.8931,0.0009647986,0.09069315,"SAC042W",3,0
"8803",15.75,31,"a","C5",13.40276,0.0009307475,0.0916239,"SAC042W",3,0
"8804",16,31,"a","C5",12.95441,0.000899612,0.09252351,"SAC042W",3,0
"8805",16.25,31,"a","C5",12.5223,0.0008696041,0.09339311,"SAC042W",3,0
"8806",16.5,31,"a","C5",12.18392,0.0008461055,0.09423922,"SAC042W",3,0
"8807",16.75,31,"a","C5",11.90936,0.0008270387,0.09506626,"SAC042W",3,0
"8808",17,31,"a","C5",11.69495,0.0008121491,0.09587841,"SAC042W",3,0
"8809",17.25,31,"a","C5",11.41097,0.0007924285,0.09667084,"SAC042W",3,0
"8810",17.5,31,"a","C5",11.12244,0.0007723915,0.09744323,"SAC042W",3,0
"8811",17.75,31,"a","C5",10.76125,0.0007473093,0.09819054,"SAC042W",3,0
"8812",18,31,"a","C5",10.4106,0.000722958,0.09891349,"SAC042W",3,0
"8813",18.25,31,"a","C5",10.18282,0.00070714,0.09962063,"SAC042W",3,0
"8814",18.5,31,"a","C5",10.03028,0.000696547,0.1003172,"SAC042W",3,0
"8815",18.75,31,"a","C5",9.826345,0.0006823851,0.1009996,"SAC042W",3,0
"8816",19,31,"a","C5",9.656514,0.0006705912,0.1016702,"SAC042W",3,0
"8817",19.25,31,"a","C5",9.452923,0.000656453,0.1023266,"SAC042W",3,0
"8818",19.5,31,"a","C5",9.342409,0.0006487784,0.1029754,"SAC042W",3,0
"8819",19.75,31,"a","C5",9.241192,0.0006417494,0.1036171,"SAC042W",3,0
"8820",20,31,"a","C5",9.080361,0.0006305807,0.1042477,"SAC042W",3,0
"8821",20.25,31,"a","C5",8.989834,0.000624294,0.104872,"SAC042W",3,0
"8822",20.5,31,"a","C5",8.907631,0.0006185855,0.1054906,"SAC042W",3,0
"8823",20.75,31,"a","C5",8.846989,0.0006143743,0.106105,"SAC042W",3,0
"8824",21,31,"a","C5",8.767516,0.0006088553,0.1067138,"SAC042W",3,0
"8825",21.25,31,"a","C5",8.730045,0.0006062532,0.1073201,"SAC042W",3,0
"8826",0.75,31,"b","C5",17.94198,0.001245971,0.001245971,"SAC042W",3,24
"8827",1,31,"b","C5",5.634009,0.0003912506,0.001637221,"SAC042W",3,24
"8828",1.25,31,"b","C5",4.484134,0.0003113982,0.00194862,"SAC042W",3,24
"8829",1.5,31,"b","C5",3.731496,0.0002591317,0.002207751,"SAC042W",3,24
"8830",1.75,31,"b","C5",3.285239,0.0002281416,0.002435893,"SAC042W",3,24
"8831",2,31,"b","C5",2.899907,0.0002013824,0.002637275,"SAC042W",3,24
"8832",2.25,31,"b","C5",2.693149,0.0001870242,0.0028243,"SAC042W",3,24
