Time	A1	A2	A3	A4	A5	B1	B2	B3	B4	B5	C1	C2	C3	C4	C5	D1	D2	D3	D4	D5	rep	exp
59400	12.8834083	22.28465389	19.37497461	21.91870918	19.19489199	8.993328986	13.95037355	19.04672596	30.70819037	31.93270269	8.265287756	9.725803593	11.07959426	11.22047937	18.00380614	9.213801048	12.60121541	13.50991534	12.19757748	26.52119649	B	CS
60000	12.67201655	22.00598866	19.19740879	21.77296643	18.7789274	8.810437303	13.61019913	18.50435393	30.38366719	31.84485049	8.236654824	9.541867313	10.8887555	10.85111312	17.3114577	9.267300805	12.53405921	13.34874783	11.81043377	25.17517437	B	CS
60600	12.52446336	21.6352473	18.96520639	21.64479924	18.33372759	8.568223	13.32893707	17.79622494	30.29846491	31.61095298	8.220645323	9.430027086	10.72992848	10.53769278	16.50912538	9.395711021	12.52835271	13.25320237	11.47592382	23.67751959	B	CS
61200	12.30137469	21.37432016	18.78859983	21.49193084	17.99257977	8.347312054	13.03454886	17.06425122	29.99672978	31.46859647	8.191870526	9.276630074	10.52554413	10.24681665	16.009199	9.476013273	12.52239671	13.15027893	11.11959108	22.4325471	B	CS
61800	12.17663857	21.07361855	18.51701531	21.26090448	17.62329128	8.16962493	12.75226183	16.40696137	29.73675616	31.67291183	8.215454132	9.221929123	10.32246758	9.950918557	15.47275158	9.574098447	12.51821825	13.0251228	10.79785782	21.30133331	B	CS
62400	12.02102158	20.77068785	18.25574606	21.09351017	17.29249725	7.971096323	12.48910419	15.68366983	29.20323256	31.56921285	8.187035912	9.081542729	10.17317628	9.70780457	15.02106405	9.657702299	12.50511326	12.84110608	10.48791945	19.93772561	B	CS
63000	11.80744883	20.5125725	18.04053435	20.90831223	16.90801836	7.802979094	12.27884891	15.01817841	28.93024933	30.94577632	8.194045533	9.011070411	9.987128547	9.480508221	14.56235341	9.802840817	12.56821568	12.77126896	10.26561657	18.59426348	B	CS
63600	11.70330394	20.18041932	17.74409642	20.71142677	16.56399669	7.654773028	12.06268703	14.37644899	28.44016771	30.8431184	8.197645631	8.880193657	9.84229569	9.234408168	14.08663268	9.891754422	12.61182463	12.69789339	10.07102308	17.57750066	B	CS
64200	11.55719099	19.94322036	17.43909045	20.53768194	16.22472689	7.540538946	11.86585829	13.80431327	27.82206124	30.59923906	8.217895307	8.763845306	9.667762294	9.016753749	13.71562083	9.974892371	12.58908955	12.66264119	9.799744239	16.79409409	B	CS
64800	11.44509794	19.66797362	17.16398348	20.32710285	15.90206662	7.43003095	11.65915903	13.23817144	26.91568742	30.38886107	8.075455284	8.722076362	9.517959448	8.787536738	13.30603893	10.07352394	12.61077244	12.63694938	9.608152009	16.09706879	B	CS
65400	11.2770245	19.38059938	16.94533626	20.14905484	15.59021467	7.223032223	11.45272396	12.82378711	26.31259583	30.10409953	8.156073344	8.634452818	9.408197241	8.561259367	12.97252763	10.24271532	12.69320114	12.56088802	9.485050305	15.61142231	B	CS
66000	11.17738266	19.15742511	16.71672216	19.94659883	15.29432663	7.066724831	11.26820024	12.44488722	25.49555794	29.5614016	8.147652416	8.565900352	9.248701172	8.405036693	12.58205273	10.37589513	12.76065607	12.51045593	9.339432609	15.06873363	B	CS
66600	11.0178025	18.94330182	16.50740882	19.70493755	15.05230864	6.98047381	11.0603744	12.14061906	24.79510397	29.05013075	8.18203145	8.51939268	9.116094457	8.277739368	12.19182988	10.48955425	12.83647291	12.53129512	9.201715964	14.48982405	B	CS
67200	10.92453052	18.64662127	16.29238003	19.51638008	14.8281773	6.869771996	10.8927531	11.86160993	23.75376359	28.64515776	8.218176876	8.418466529	9.059463698	8.065384536	11.88010097	10.63910408	12.93468785	12.55158265	9.085150474	13.98743592	B	CS
67800	10.79636693	18.42280693	16.10633221	19.29957672	14.59231877	6.711471521	10.70476728	11.62727958	22.87518564	27.90245479	8.251072356	8.363918306	8.934789767	7.931295218	11.53323245	10.77004728	13.01071229	12.61300425	8.969602991	13.43908488	B	CS
68400	10.69174905	18.20049393	15.93895346	19.0519727	14.37209751	6.517206452	10.58152642	11.29782601	22.11519668	27.05299164	8.257720139	8.289804292	8.853304773	7.777614033	11.30943566	10.91730565	13.07654759	12.58365857	8.885770209	13.01307297	B	CS
69000	10.60769618	17.98482901	15.77077796	18.84296226	14.13051569	6.441385063	10.41149712	11.06542644	21.2858553	26.24084411	8.323883912	8.298642197	8.766225684	7.694415476	11.04856061	11.05980319	13.14251653	12.65205305	8.783166222	12.55377874	B	CS
69600	10.50318586	17.81401544	15.59453574	18.6165113	13.94368972	6.329171214	10.25664854	10.84795044	20.48885862	25.40758047	8.350006751	8.242366464	8.729291767	7.583816208	10.79918693	11.2173264	13.31007289	12.67497872	8.744428605	12.21648903	B	CS
70200	10.38985674	17.59492806	15.4692016	18.42901279	13.83441098	6.283898925	10.11850539	10.62612749	19.65203265	24.54266705	8.369977231	8.257229538	8.668256777	7.538670483	10.60122486	11.35374096	13.40043528	12.77952346	8.700026338	11.92258391	B	CS
70800	10.27679336	17.37780391	15.28895591	18.22551578	13.57713785	6.120099951	9.986227723	10.35651931	18.79681484	23.76010001	8.45151481	8.211793712	8.593590151	7.456010808	10.44345679	11.58712848	13.51138426	12.84007083	8.658489715	11.65530012	B	CS
71400	10.19365363	17.18021544	15.14203485	18.00205591	13.45072511	6.043072391	9.817725999	10.19150655	17.90692936	22.94589614	8.496403509	8.238725226	8.574809891	7.404876907	10.25549516	11.75842347	13.65140835	12.92162188	8.607443587	11.35314157	B	CS
72000	10.11678376	17.01399243	15.0182421	17.83507794	13.28804508	5.922546037	9.674512338	9.961988791	17.03118502	22.33841203	8.539608088	8.237888812	8.543521614	7.343122088	10.11971666	11.93030038	13.75407793	13.03321676	8.670184625	11.0861873	B	CS
72600	10.01531041	16.80147187	14.86863301	17.66123768	13.04964648	5.865212234	9.577051686	9.793653574	16.01366659	21.6476298	8.561439925	8.236675837	8.492708617	7.245929843	10.01990174	12.06347689	13.91578062	13.13148755	8.630577136	10.80653573	B	CS
73200	9.984828266	16.65739072	14.80315342	17.47834035	12.89523512	5.80696278	9.440571069	9.580682653	15.23183348	20.87670095	8.600921699	8.18219845	8.443325191	7.171276517	9.909762568	12.25758114	13.96031852	13.28346101	8.604584297	10.54369415	B	CS
73800	9.883079873	16.46293271	14.6454624	17.32990322	12.70035397	5.781907507	9.331984033	9.390941295	14.66658646	20.16962493	8.567183354	8.191265243	8.41045726	7.148103082	9.849450933	12.44319683	14.07133535	13.33215999	8.622955172	10.28272989	B	CS
74400	9.832376139	16.32161224	14.50349726	17.23367857	12.41437574	5.689083813	9.223826528	9.174079922	14.14559352	19.46143853	8.525669657	8.171490406	8.360669809	7.078432217	9.680796714	12.61892702	14.17556706	13.41283282	8.609186273	10.12506115	B	CS
75000	9.754114902	16.16464265	14.36806694	17.13109076	12.1317214	5.621590006	9.116598703	9.049811236	13.52027471	18.78014523	8.513059291	8.116571456	8.307661278	7.010430135	9.610110713	12.75928479	14.28792416	13.52219596	8.542261929	9.930898722	B	CS
75600	9.709800452	16.02742211	14.27375779	16.93083686	11.82583661	5.491782109	8.993166538	8.942316683	12.84163586	18.05332813	8.5985002	8.094285438	8.295461261	6.970848861	9.518742296	12.99655377	14.447296	13.64878162	8.568442068	9.77540444	B	CS
76200	9.660133847	15.91148603	14.18555664	16.80723192	11.588143	5.367564436	8.941793805	8.728234218	12.23133014	17.3678658	8.562630569	8.11242717	8.273285292	6.921039167	9.476542384	13.1997735	14.62548296	13.75655115	8.606856393	9.603175477	B	CS
76800	9.635554945	15.74612327	14.07956319	16.70688501	11.2990035	5.273030536	8.820709743	8.607299658	11.7248129	16.80292109	8.560253736	8.064755296	8.202474642	6.831262914	9.300349466	13.36574974	14.7569193	13.87889175	8.586508734	9.46430779	B	CS
77400	9.511494889	15.62057607	14.00486502	16.51243258	11.0278863	5.235188799	8.773686867	8.464397317	11.37088632	16.51937853	8.5710533	8.11064986	8.284729002	6.832005185	9.200772825	13.58479658	14.88473781	13.96822555	8.584289755	9.330174521	B	CS
78000	9.498282635	15.46158262	13.87119054	16.37358411	10.8323839	5.221488375	8.747758027	8.398146143	11.12390341	15.94703965	8.56352866	8.041394549	8.213360936	6.778049399	9.112128475	13.79196845	14.98260148	14.0929278	8.549659683	9.192110778	B	CS
78600	9.428942489	15.35225561	13.71387793	16.29739642	10.57147984	5.170472222	8.68247649	8.350934334	10.80989499	15.42569048	8.583812954	8.064897491	8.153128934	6.723852692	8.969955217	13.98502292	15.17112081	14.19235117	8.512141107	9.037017764	B	CS
79200	9.361984207	15.20903142	13.65457062	16.14914195	10.3415244	5.074477978	8.556969943	8.223977978	10.58198058	14.80805694	8.60319147	7.976576969	8.171240478	6.670456724	8.871065219	14.16141308	15.23428953	14.34657143	8.490743848	8.945442732	B	CS
79800	9.300631657	15.10974465	13.51526074	16.02167895	10.17334135	5.124586193	8.535672727	8.072093564	10.36312802	14.48553177	8.640732359	7.988559691	8.096963204	6.64529871	8.809590791	14.34457266	15.44174547	14.48485445	8.45877265	8.777855429	B	CS
80400	9.286432294	14.93870387	13.43292674	15.92589762	9.974889571	4.988152769	8.523554937	7.987405871	10.18282669	14.10967774	8.662936955	8.029706266	8.080554856	6.655105542	8.696577533	14.56832392	15.57445309	14.56610927	8.527047163	8.660459189	B	CS
81000	9.210387322	14.83900572	13.28795535	15.83297365	9.82398133	4.953760855	8.486207936	7.826748864	10.07156156	13.64558986	8.729211028	8.038522602	8.114798882	6.643716437	8.612480495	14.754322	15.70223546	14.70397068	8.492585151	8.626761867	B	CS
81600	9.191265403	14.69390223	13.19215598	15.68592607	9.722310792	4.890304398	8.363938031	7.727034652	9.99091313	13.10285799	8.751444611	8.050778052	8.115374072	6.599718986	8.516481348	14.97037539	15.89463805	14.85289312	8.540583252	8.506696368	B	CS
82200	9.105445359	14.63381066	13.07012884	15.58991067	9.547472816	4.835724912	8.28081253	7.573227837	9.904197788	12.46196984	8.780891731	8.085699126	8.078438601	6.601116977	8.555200345	15.15873847	16.03914479	14.97357985	8.535719536	8.467113434	B	CS
