Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
51300	7.824641616	12.61166119	19.31400314	23.77625625	36.73521887	9.825867393	9.757810932	19.4302954	32.17414594	32.39978463	8.907491533	13.02494082	16.79213191	15.68742334	34.25639619	9.459573881	11.30706442	14.25464288	17.66832584	26.6955719
52200	7.577742012	11.80170096	18.1177382	22.10653355	34.84545505	9.821811458	9.463764256	17.87944677	30.82119771	32.94874023	8.627660453	12.57563801	15.55381921	15.04085342	32.44165752	9.113237512	11.00810601	13.50322503	16.32731715	22.35284506
53100	7.390008611	10.8967769	16.87657518	20.49400123	33.03041822	9.735757585	9.334588368	15.83963835	29.22123756	33.35943652	8.430689787	12.17945959	14.4176982	14.50407605	29.72879784	8.850258618	10.70604562	12.92554151	15.1609747	20.4578962
54000	7.171524515	10.28085448	15.53760552	18.94498397	31.07183135	9.671054556	9.212502613	14.54009709	27.6145194	33.56973845	8.211083184	11.85444516	13.57785039	13.94304963	26.569505	8.62994096	10.46271298	12.42605082	14.08724798	18.89628749
54900	6.986065102	9.965655294	14.33114679	17.59747352	29.26168618	9.616319815	9.083149804	13.32529378	25.94695247	33.52182109	8.081428167	11.4965798	12.820868	13.30584489	24.06260098	8.41394933	10.17262157	11.88322814	13.11366444	17.54188162
55800	6.777832191	9.662496408	13.34973142	16.50402606	27.09382283	9.664208112	8.96406396	12.23127806	24.11088642	33.13801824	7.962452764	11.11520858	12.0945314	12.61216484	22.37142441	8.185826598	9.924637825	11.33881363	12.22706907	16.41789747
56700	6.649048631	9.378830952	12.30081464	15.56664408	25.3679275	9.641294965	8.852441866	11.68469238	22.0789871	32.6282997	7.853102059	10.82241177	11.55824128	11.86115507	20.87569841	7.978282525	9.742687954	10.84513452	11.43620466	15.32717733
57600	6.517653253	9.139533053	11.51330776	14.68315198	23.35583018	9.660696823	8.720970439	10.99926757	20.30988675	31.92871508	7.666609091	10.62366463	11.05563737	11.11603829	19.57803636	7.779782673	9.498900073	10.30174288	10.72203046	14.22247414
58500	6.325531954	8.86454038	10.9729311	13.72470939	21.72263937	9.729509326	8.615605752	10.180624	18.60773308	30.91244427	7.612318832	10.44493297	10.62453168	10.3670316	17.98105505	7.628558644	9.261790689	9.714215448	10.02220078	13.25066481
59400	6.173799261	8.558062038	10.53055743	13.05857464	20.11102649	9.801717568	8.55733611	9.636443185	17.05645133	29.68793135	7.549969088	10.31333113	10.26609176	9.759282077	16.5059638	7.441414084	9.105745987	9.386826065	9.293141645	12.36317787
60300	6.079673522	8.463664813	10.15271046	12.35855278	18.58928078	9.83367204	8.44553317	9.238491869	15.52678807	28.3548784	7.491424971	10.22212281	9.891548189	9.21426558	15.08622509	7.295929578	9.032039946	9.039516996	8.799038436	11.55619104
61200	5.920292914	8.19324049	9.836156301	11.84340059	17.46253209	9.932916217	8.440084796	8.875525757	14.23102289	27.06329851	7.436075336	10.10355499	9.590974795	8.776160571	13.77712072	7.158158325	8.896935998	8.726732754	8.288926064	10.87727539
62100	5.829339175	7.913885577	9.515659173	11.29422831	16.19965123	10.01467883	8.442235345	8.584645745	13.22288982	25.68684133	7.425343806	9.937220702	9.342469003	8.387761887	12.50249347	7.025320204	8.79521256	8.303138613	7.856115476	10.22388913
63000	5.671337943	7.758045369	9.2226926	10.80109811	15.2378763	10.11287227	8.425164462	8.421228282	12.34763642	24.17547139	7.312859641	9.892074011	9.123056455	8.061071626	11.33214502	6.904903192	8.698632019	8.13073936	7.435395136	9.602215575
